WEIZFOREX,6244097
WEIZMANIND,959489
WELCORP,3026177
WELENT,2976257
WELINV,5068801
WELSPUNIND,2880769
WENDT,1084161
WHEELS,964097
WHIRLPOOL,4610817
WILLAMAGOR,965633
WINDMACHIN,6392065
WINSOME-BE,6411521
WIPL-BE,5245697
WIPRO,969473
WOCKPHARMA,1921537
WONDERLA,768513
WORTH-SM,5571329
WSI-BE,3796993
WSTCSTPAPR,972545
XCHANGING,2996481
XELPMOC,2170113
XLENERGY-BE,3561985
XPROINDIA,2920193
YESBANK,3050241
ZEEL,975873
ZEELEARN,5338113
ZEEL-P2,4283905
ZEEMEDIA,3584769
ZENITHBIR-BE,3728897
ZENITHEXPO-BE,2253313
ZENSARTECH,275457
ZENTEC,1922049
ZICOM-BE,3428865
ZODIACLOTH-BE,2015489
ZODIAC-SM,154113
ZODJRDMKJ,978945
ZOTA-SM,5304321
ZUARI,7436801
ZUARIGLOB,979713
ZYDUSWELL,4514561
